122,15202,北海道,幌延町
123,15431,北海道,美幌町
124,15440,北海道,津別町
125,15458,北海道,斜里町
126,15466,北海道,清里町
127,15474,北海道,小清水町
128,15491,北海道,訓子府町
129,15504,北海道,置戸町
130,15521,北海道,佐呂間町
131,15555,北海道,遠軽町
132,15598,北海道,湧別町
133,15601,北海道,滝上町
134,15610,北海道,興部町
135,15628,北海道,西興部村
136,15636,北海道,雄武町
137,15644,北海道,大空町
138,15717,北海道,豊浦町
139,15750,北海道,壮瞥町
140,15784,北海道,白老町
141,15814,北海道,厚真町
142,15849,北海道,洞爺湖町
143,15857,北海道,安平町
144,15865,北海道,むかわ町
145,16012,北海道,日高町
146,16021,北海道,平取町
147,16047,北海道,新冠町
148,16071,北海道,浦河町
149,16080,北海道,様似町
150,16098,北海道,えりも町
151,16101,北海道,新ひだか町
152,16314,北海道,音更町
153,16322,北海道,士幌町
154,16331,北海道,上士幌町
155,16349,北海道,鹿追町
156,16357,北海道,新得町
157,16365,北海道,清水町
158,16373,北海道,芽室町
159,16381,北海道,中札内村
160,16390,北海道,更別村
161,16411,北海道,大樹町
162,16420,北海道,広尾町
163,16438,北海道,幕別町
164,16446,北海道,池田町
165,16454,北海道,豊頃町
166,16462,北海道,本別町
167,16471,北海道,足寄町
168,16489,北海道,陸別町
169,16497,北海道,浦幌町
170,16616,北海道,釧路町
171,16624,北海道,厚岸町
172,16632,北海道,浜中町
173,16641,北海道,標茶町
174,16659,北海道,弟子屈町
175,16675,北海道,鶴居村
176,16683,北海道,白糠町
177,16918,北海道,別海町
178,16926,北海道,中標津町
179,16934,北海道,標津町
180,16942,北海道,羅臼町
181,20001,青森県,
182,22012,青森県,青森市
183,22021,青森県,弘前市
184,22039,青森県,八戸市
185,22047,青森県,黒石市
186,22055,青森県,五所川原市
187,22063,青森県,十和田市
188,22071,青森県,三沢市
189,22080,青森県,むつ市
190,22098,青森県,つがる市
191,22101,青森県,平川市
192,23019,青森県,平内町
193,23035,青森県,今別町
194,23043,青森県,蓬田村
195,23078,青森県,外ヶ浜町
196,23213,青森県,鰺ヶ沢町
197,23230,青森県,深浦町
198,23434,青森県,西目屋村
199,23612,青森県,藤崎町
200,23621,青森県,大鰐町
201,23671,青森県,田舎館村
202,23817,青森県,板柳町
203,23841,青森県,鶴田町
204,23876,青森県,中泊町
205,24015,青森県,野辺地町
206,24023,青森県,七戸町
207,24058,青森県,六戸町
208,24066,青森県,横浜町
209,24082,青森県,東北町
210,24112,青森県,六ヶ所村
211,24121,青森県,おいらせ町
212,24236,青森県,大間町
213,24244,青森県,東通村
214,24252,青森県,風間浦村
215,24261,青森県,佐井村
216,24414,青森県,三戸町
217,24422,青森県,五戸町
218,24431,青森県,田子町
219,24457,青森県,南部町
220,24465,青森県,階上町
221,24503,青森県,新郷村
222,30007,岩手県,
223,32018,岩手県,盛岡市
224,32026,岩手県,宮古市
225,32034,岩手県,大船渡市
226,32051,岩手県,花巻市
227,32069,岩手県,北上市
228,32077,岩手県,久慈市
229,32085,岩手県,遠野市
230,32093,岩手県,一関市
231,32107,岩手県,陸前高田市
232,32115,岩手県,釜石市
233,32131,岩手県,二戸市
234,32140,岩手県,八幡平市
235,32158,岩手県,奥州市
236,32166,岩手県,滝沢市
237,33014,岩手県,雫石町
238,33022,岩手県,葛巻町
239,33031,岩手県,岩手町
240,33219,岩手県,紫波町
241,33227,岩手県,矢巾町
242,33669,岩手県,西和賀町
243,33812,岩手県,金ケ崎町
244,34029,岩手県,平泉町
245,34410,岩手県,住田町
246,34614,岩手県,大槌町
247,34827,岩手県,山田町
248,34835,岩手県,岩泉町
249,34843,岩手県,田野畑村
250,34851,岩手県,普代村
251,35017,岩手県,軽米町
252,35033,岩手県,野田村
253,35068,岩手県,九戸村
254,35076,岩手県,洋野町
255,35246,岩手県,一戸町
256,40002,宮城県,
257,41009,宮城県,仙台市
258,42021,宮城県,石巻市
259,42030,宮城県,塩竈市
260,42056,宮城県,気仙沼市
261,42064,宮城県,白石市
262,42072,宮城県,名取市
263,42081,宮城県,角田市
264,42099,宮城県,多賀城市
265,42111,宮城県,岩沼市
266,42129,宮城県,登米市
267,42137,宮城県,栗原市
268,42145,宮城県,東松島市
269,42153,宮城県,大崎市
270,42161,宮城県,富谷市
271,43010,宮城県,蔵王町
272,43028,宮城県,七ヶ宿町
273,43214,宮城県,大河原町
274,43222,宮城県,村田町
275,43231,宮城県,柴田町
276,43249,宮城県,川崎町
277,43419,宮城県,丸森町
278,43613,宮城県,亘理町
279,43621,宮城県,山元町
280,44016,宮城県,松島町
281,44041,宮城県,七ヶ浜町
282,44067,宮城県,利府町
283,44211,宮城県,大和町
284,44229,宮城県,大郷町
285,44245,宮城県,大衡村
286,44440,宮城県,色麻町
287,44458,宮城県,加美町
288,45012,宮城県,涌谷町
289,45055,宮城県,美里町
290,45811,宮城県,女川町
291,46060,宮城県,南三陸町
292,50008,秋田県,
293,52019,秋田県,秋田市
294,52027,秋田県,能代市
295,52035,秋田県,横手市
296,52043,秋田県,大館市
297,52060,秋田県,男鹿市
298,52078,秋田県,湯沢市
299,52094,秋田県,鹿角市
300,52108,秋田県,由利本荘市
301,52116,秋田県,潟上市
302,52124,秋田県,大仙市
303,52132,秋田県,北秋田市
304,52141,秋田県,にかほ市
305,52159,秋田県,仙北市
306,53031,秋田県,小坂町
307,53279,秋田県,上小阿仁村
308,53465,秋田県,藤里町
309,53481,秋田県,三種町
310,53490,秋田県,八峰町
311,53619,秋田県,五城目町
312,53635,秋田県,八郎潟町
313,53660,秋田県,井川町
314,53686,秋田県,大潟村
315,54348,秋田県,美郷町
316,54631,秋田県,羽後町
317,54640,秋田県,東成瀬村
318,60003,山形県,
319,62014,山形県,山形市
320,62022,山形県,米沢市
321,62031,山形県,鶴岡市
322,62049,山形県,酒田市
323,62057,山形県,新庄市
324,62065,山形県,寒河江市
325,62073,山形県,上山市
326,62081,山形県,村山市
327,62090,山形県,長井市
328,62103,山形県,天童市
329,62111,山形県,東根市
330,62120,山形県,尾花沢市
331,62138,山形県,南陽市
332,63011,山形県,山辺町
333,63029,山形県,中山町
334,63215,山形県,河北町
335,63223,山形県,西川町
336,63231,山形県,朝日町
337,63240,山形県,大江町
338,63410,山形県,大石田町
339,63614,山形県,金山町
340,63622,山形県,最上町
341,63631,山形県,舟形町
342,63649,山形県,真室川町
343,63657,山形県,大蔵村
344,63665,山形県,鮭川村
345,63673,山形県,戸沢村
346,63819,山形県,高畠町
347,63827,山形県,川西町
348,64017,山形県,小国町
349,64025,山形県,白鷹町
350,64033,山形県,飯豊町
351,64262,山形県,三川町
352,64289,山形県,庄内町
353,64611,山形県,遊佐町
354,70009,福島県,
355,72010,福島県,福島市
356,72028,福島県,会津若松市
357,72036,福島県,郡山市
358,72044,福島県,いわき市
359,72052,福島県,白河市
360,72079,福島県,須賀川市
361,72087,福島県,喜多方市
362,72095,福島県,相馬市
363,72109,福島県,二本松市
364,72117,福島県,田村市
365,72125,福島県,南相馬市
366,72133,福島県,伊達市
367,72141,福島県,本宮市
368,73016,福島県,桑折町
369,73032,福島県,国見町
370,73083,福島県,川俣町
371,73229,福島県,大玉村
372,73423,福島県,鏡石町
373,73440,福島県,天栄村
374,73628,福島県,下郷町
375,73644,福島県,檜枝岐村
376,73679,福島県,只見町
377,73687,福島県,南会津町
378,74021,福島県,北塩原村
379,74055,福島県,西会津町
380,74071,福島県,磐梯町
381,74080,福島県,猪苗代町
382,74217,福島県,会津坂下町
383,74225,福島県,湯川村
384,74233,福島県,柳津町
385,74446,福島県,三島町
386,74454,福島県,金山町
387,74462,福島県,昭和村
388,74471,福島県,会津美里町
389,74616,福島県,西郷村
390,74641,福島県,泉崎村
391,74659,福島県,中島村
392,74667,福島県,矢吹町
393,74811,福島県,棚倉町
394,74829,福島県,矢祭町
395,74837,福島県,塙町
396,74845,福島県,鮫川村
397,75019,福島県,石川町
398,75027,福島県,玉川村
399,75035,福島県,平田村
400,75043,福島県,浅川町
401,75051,福島県,古殿町
402,75213,福島県,三春町
403,75221,福島県,小野町
404,75418,福島県,広野町
405,75426,福島県,楢葉町
406,75434,福島県,富岡町
407,75442,福島県,川内村
408,75451,福島県,大熊町
409,75469,福島県,双葉町
410,75477,福島県,浪江町
411,75485,福島県,葛尾村
412,75612,福島県,新地町
413,75647,福島県,飯舘村
414,80004,茨城県,
415,82015,茨城県,水戸市
416,82023,茨城県,日立市
417,82031,茨城県,土浦市
418,82040,茨城県,古河市
419,82058,茨城県,石岡市
420,82074,茨城県,結城市
421,82082,茨城県,龍ケ崎市
422,82104,茨城県,下妻市
423,82112,茨城県,常総市
424,82121,茨城県,常陸太田市
425,82147,茨城県,高萩市
426,82155,茨城県,北茨城市
427,82163,茨城県,笠間市
428,82171,茨城県,取手市
429,82198,茨城県,牛久市
430,82201,茨城県,つくば市
431,82210,茨城県,ひたちなか市
432,82228,茨城県,鹿嶋市
433,82236,茨城県,潮来市
434,82244,茨城県,守谷市
435,82252,茨城県,常陸大宮市
436,82261,茨城県,那珂市
437,82279,茨城県,筑西市
438,82287,茨城県,坂東市
439,82295,茨城県,稲敷市
440,82309,茨城県,かすみがうら市
441,82317,茨城県,桜川市
442,82325,茨城県,神栖市
443,82333,茨城県,行方市
444,82341,茨城県,鉾田市
445,82350,茨城県,つくばみらい市
446,82368,茨城県,小美玉市
447,83020,茨城県,茨城町
448,83097,茨城県,大洗町
449,83101,茨城県,城里町
450,83411,茨城県,東海村
451,83640,茨城県,大子町
452,84425,茨城県,美浦村
453,84433,茨城県,阿見町
454,84476,茨城県,河内町
455,85219,茨城県,八千代町
456,85421,茨城県,五霞町
457,85464,茨城県,境町
458,85642,茨城県,利根町
459,90000,栃木県,
460,92011,栃木県,宇都宮市
461,92029,栃木県,足利市
462,92037,栃木県,栃木市
463,92045,栃木県,佐野市
464,92053,栃木県,鹿沼市
465,92061,栃木県,日光市
466,92088,栃木県,小山市
467,92096,栃木県,真岡市
468,92100,栃木県,大田原市
469,92118,栃木県,矢板市
470,92134,栃木県,那須塩原市
471,92142,栃木県,さくら市
472,92151,栃木県,那須烏山市
473,92169,栃木県,下野市
474,93017,栃木県,上三川町
475,93424,栃木県,益子町
476,93432,栃木県,茂木町
477,93441,栃木県,市貝町
478,93459,栃木県,芳賀町
479,93611,栃木県,壬生町
480,93645,栃木県,野木町
481,93840,栃木県,塩谷町
482,93866,栃木県,高根沢町
483,94072,栃木県,那須町
484,94111,栃木県,那珂川町
485,100005,群馬県,
486,102016,群馬県,前橋市
487,102024,群馬県,高崎市
488,102032,群馬県,桐生市
489,102041,群馬県,伊勢崎市
490,102059,群馬県,太田市
491,102067,群馬県,沼田市
492,102075,群馬県,館林市
493,102083,群馬県,渋川市
494,102091,群馬県,藤岡市
495,102105,群馬県,富岡市
496,102113,群馬県,安中市
497,102121,群馬県,みどり市
498,103446,群馬県,榛東村
499,103454,群馬県,吉岡町
500,103667,群馬県,上野村
501,103675,群馬県,神流町
502,103829,群馬県,下仁田町
503,103837,群馬県,南牧村
504,103845,群馬県,甘楽町
505,104213,群馬県,中之条町
506,104248,群馬県,長野原町
507,104256,群馬県,嬬恋村
508,104264,群馬県,草津町
509,104281,群馬県,高山村
510,104299,群馬県,東吾妻町
511,104434,群馬県,片品村
512,104442,群馬県,川場村
513,104485,群馬県,昭和村
514,104493,群馬県,みなかみ町
515,104647,群馬県,玉村町
516,105210,群馬県,板倉町
517,105228,群馬県,明和町
518,105236,群馬県,千代田町
519,105244,群馬県,大泉町
520,105252,群馬県,邑楽町
521,110001,埼玉県,
522,111007,埼玉県,さいたま市
523,112011,埼玉県,川越市
524,112020,埼玉県,熊谷市
525,112038,埼玉県,川口市
526,112062,埼玉県,行田市
527,112071,埼玉県,秩父市
528,112089,埼玉県,所沢市
529,112097,埼玉県,飯能市
530,112101,埼玉県,加須市
531,112119,埼玉県,本庄市
532,112127,埼玉県,東松山市
533,112143,埼玉県,春日部市
534,112151,埼玉県,狭山市
535,112160,埼玉県,羽生市
536,112178,埼玉県,鴻巣市
537,112186,埼玉県,深谷市
538,112194,埼玉県,上尾市
539,112216,埼玉県,草加市
540,112224,埼玉県,越谷市
541,112232,埼玉県,蕨市
542,112241,埼玉県,戸田市
543,112259,埼玉県,入間市
544,112275,埼玉県,朝霞市
545,112283,埼玉県,志木市
546,112291,埼玉県,和光市
547,112305,埼玉県,新座市
548,112313,埼玉県,桶川市
549,112321,埼玉県,久喜市
550,112330,埼玉県,北本市
551,112348,埼玉県,八潮市
552,112356,埼玉県,富士見市
553,112372,埼玉県,三郷市
554,112381,埼玉県,蓮田市
555,112399,埼玉県,坂戸市
556,112402,埼玉県,幸手市
557,112411,埼玉県,鶴ヶ島市
558,112429,埼玉県,日高市
559,112437,埼玉県,吉川市
560,112453,埼玉県,ふじみ野市
561,112461,埼玉県,白岡市
562,113018,埼玉県,伊奈町
563,113247,埼玉県,三芳町
564,113263,埼玉県,毛呂山町
565,113271,埼玉県,越生町
566,113417,埼玉県,滑川町
567,113425,埼玉県,嵐山町
568,113433,埼玉県,小川町
569,113468,埼玉県,川島町
570,113476,埼玉県,吉見町
571,113484,埼玉県,鳩山町
572,113492,埼玉県,ときがわ町
573,113611,埼玉県,横瀬町
574,113620,埼玉県,皆野町
575,113638,埼玉県,長瀞町
576,113654,埼玉県,小鹿野町
577,113697,埼玉県,東秩父村
578,113816,埼玉県,美里町
579,113832,埼玉県,神川町
580,113859,埼玉県,上里町
581,114081,埼玉県,寄居町
582,114421,埼玉県,宮代町
583,114642,埼玉県,杉戸町
584,114651,埼玉県,松伏町
585,120006,千葉県,
586,121002,千葉県,千葉市
587,122025,千葉県,銚子市
588,122033,千葉県,市川市
589,122041,千葉県,船橋市
590,122050,千葉県,館山市
591,122068,千葉県,木更津市
592,122076,千葉県,松戸市
593,122084,千葉県,野田市
594,122106,千葉県,茂原市
595,122114,千葉県,成田市
596,122122,千葉県,佐倉市
597,122131,千葉県,東金市
598,122157,千葉県,旭市
599,122165,千葉県,習志野市
600,122173,千葉県,柏市
601,122181,千葉県,勝浦市
602,122190,千葉県,市原市
603,122203,千葉県,流山市
604,122211,千葉県,八千代市
605,122220,千葉県,我孫子市
606,122238,千葉県,鴨川市
607,122246,千葉県,鎌ケ谷市
608,122254,千葉県,君津市
609,122262,千葉県,富津市
610,122271,千葉県,浦安市
611,122289,千葉県,四街道市
612,122297,千葉県,袖ケ浦市
613,122301,千葉県,八街市
614,122319,千葉県,印西市
615,122327,千葉県,白井市
616,122335,千葉県,富里市
617,122343,千葉県,南房総市
618,122351,千葉県,匝瑳市
619,122360,千葉県,香取市
620,122378,千葉県,山武市
621,122386,千葉県,いすみ市
622,122394,千葉県,大網白里市
623,123226,千葉県,酒々井町
624,123293,千葉県,栄町
625,123421,千葉県,神崎町
626,123471,千葉県,多古町
627,123498,千葉県,東庄町
628,124036,千葉県,九十九里町
629,124095,千葉県,芝山町
630,124109,千葉県,横芝光町
631,124214,千葉県,一宮町
632,124222,千葉県,睦沢町
633,124231,千葉県,長生村
634,124249,千葉県,白子町
635,124265,千葉県,長柄町
636,124273,千葉県,長南町
637,124419,千葉県,大多喜町
638,124435,千葉県,御宿町
639,124630,千葉県,鋸南町
640,130001,東京都,
641,131016,東京都,千代田区
642,131024,東京都,中央区
643,131032,東京都,港区
644,131041,東京都,新宿区
645,131059,東京都,文京区
646,131067,東京都,台東区
647,131075,東京都,墨田区
648,131083,東京都,江東区
649,131091,東京都,品川区
650,131105,東京都,目黒区
651,131113,東京都,大田区
652,131121,東京都,世田谷区
653,131130,東京都,渋谷区
654,131148,東京都,中野区
655,131156,東京都,杉並区
656,131164,東京都,豊島区
657,131172,東京都,北区
658,131181,東京都,荒川区
659,131199,東京都,板橋区
660,131202,東京都,練馬区
661,131211,東京都,足立区
662,131229,東京都,葛飾区
663,131237,東京都,江戸川区
664,132012,東京都,八王子市
665,132021,東京都,立川市
666,132039,東京都,武蔵野市
667,132047,東京都,三鷹市
668,132055,東京都,青梅市
669,132063,東京都,府中市
670,132071,東京都,昭島市
671,132080,東京都,調布市
672,132098,東京都,町田市
673,132101,東京都,小金井市
674,132110,東京都,小平市
675,132128,東京都,日野市
676,132136,東京都,東村山市
677,132144,東京都,国分寺市
678,132152,東京都,国立市
679,132187,東京都,福生市
680,132195,東京都,狛江市
681,132209,東京都,東大和市
682,132217,東京都,清瀬市
683,132225,東京都,東久留米市
684,132233,東京都,武蔵村山市
685,132241,東京都,多摩市
686,132250,東京都,稲城市
687,132276,東京都,羽村市
688,132284,東京都,あきる野市
689,132292,東京都,西東京市
690,133035,東京都,瑞穂町
691,133051,東京都,日の出町
692,133078,東京都,檜原村
693,133086,東京都,奥多摩町
694,133612,東京都,大島町
695,133621,東京都,利島村
696,133639,東京都,新島村
697,133647,東京都,神津島村
698,133817,東京都,三宅村
699,133825,東京都,御蔵島村
700,134015,東京都,八丈町
701,134023,東京都,青ヶ島村
702,134210,東京都,小笠原村
703,140007,神奈川県,
704,141003,神奈川県,横浜市
705,141305,神奈川県,川崎市
706,141500,神奈川県,相模原市
707,142018,神奈川県,横須賀市
708,142034,神奈川県,平塚市
709,142042,神奈川県,鎌倉市
710,142051,神奈川県,藤沢市
711,142069,神奈川県,小田原市
712,142077,神奈川県,茅ヶ崎市
713,142085,神奈川県,逗子市
714,142107,神奈川県,三浦市
715,142115,神奈川県,秦野市
716,142123,神奈川県,厚木市
717,142131,神奈川県,大和市
718,142140,神奈川県,伊勢原市
719,142158,神奈川県,海老名市
720,142166,神奈川県,座間市
721,142174,神奈川県,南足柄市
722,142182,神奈川県,綾瀬市
723,143014,神奈川県,葉山町
724,143219,神奈川県,寒川町
725,143413,神奈川県,大磯町
726,143421,神奈川県,二宮町
727,143618,神奈川県,中井町
728,143626,神奈川県,大井町
729,143634,神奈川県,松田町
730,143642,神奈川県,山北町
731,143669,神奈川県,開成町
732,143821,神奈川県,箱根町
733,143839,神奈川県,真鶴町
734,143847,神奈川県,湯河原町
735,144011,神奈川県,愛川町
736,144029,神奈川県,清川村
737,150002,新潟県,
738,151009,新潟県,新潟市
739,152021,新潟県,長岡市
740,152048,新潟県,三条市
741,152056,新潟県,柏崎市
742,152064,新潟県,新発田市
743,152081,新潟県,小千谷市
744,152099,新潟県,加茂市
745,152102,新潟県,十日町市
746,152111,新潟県,見附市
747,152129,新潟県,村上市
748,152137,新潟県,燕市
749,152161,新潟県,糸魚川市
750,152170,新潟県,妙高市
751,152188,新潟県,五泉市
752,152226,新潟県,上越市
753,152234,新潟県,阿賀野市
754,152242,新潟県,佐渡市
755,152251,新潟県,魚沼市
756,152269,新潟県,南魚沼市
757,152277,新潟県,胎内市
758,153079,新潟県,聖籠町
759,153427,新潟県,弥彦村
760,153613,新潟県,田上町
761,153851,新潟県,阿賀町
762,154059,新潟県,出雲崎町
763,154610,新潟県,湯沢町
764,154822,新潟県,津南町
765,155047,新潟県,刈羽村
766,155811,新潟県,関川村
767,155861,新潟県,粟島浦村
768,160008,富山県,
769,162019,富山県,富山市
770,162027,富山県,高岡市
771,162043,富山県,魚津市
772,162051,富山県,氷見市
773,162060,富山県,滑川市
774,162078,富山県,黒部市
775,162086,富山県,砺波市
776,162094,富山県,小矢部市
777,162108,富山県,南砺市
778,162116,富山県,射水市
779,163210,富山県,舟橋村
780,163228,富山県,上市町
781,163236,富山県,立山町
782,163422,富山県,入善町
783,163431,富山県,朝日町
784,170003,石川県,
785,172014,石川県,金沢市
786,172022,石川県,七尾市
787,172031,石川県,小松市
788,172049,石川県,輪島市
789,172057,石川県,珠洲市
790,172065,石川県,加賀市
791,172073,石川県,羽咋市
792,172090,石川県,かほく市
793,172103,石川県,白山市
794,172111,石川県,能美市
795,172120,石川県,野々市市
796,173240,石川県,川北町
797,173614,石川県,津幡町
798,173657,石川県,内灘町
799,173843,石川県,志賀町
800,173860,石川県,宝達志水町
801,174076,石川県,中能登町
802,174611,石川県,穴水町
803,174637,石川県,能登町
804,180009,福井県,
805,182010,福井県,福井市
806,182028,福井県,敦賀市
807,182044,福井県,小浜市
808,182052,福井県,大野市
809,182061,福井県,勝山市
810,182079,福井県,鯖江市
811,182087,福井県,あわら市
812,182095,福井県,越前市
813,182109,福井県,坂井市
814,183229,福井県,永平寺町
815,183822,福井県,池田町
816,184047,福井県,南越前町
817,184233,福井県,越前町
818,184420,福井県,美浜町
819,184811,福井県,高浜町
820,184837,福井県,おおい町
821,185019,福井県,若狭町
822,190004,山梨県,
823,192015,山梨県,甲府市
824,192023,山梨県,富士吉田市
825,192040,山梨県,都留市
826,192058,山梨県,山梨市
827,192066,山梨県,大月市
828,192074,山梨県,韮崎市
829,192082,山梨県,南アルプス市
830,192091,山梨県,北杜市
831,192104,山梨県,甲斐市
832,192112,山梨県,笛吹市
833,192121,山梨県,上野原市
834,192139,山梨県,甲州市
835,192147,山梨県,中央市
836,193461,山梨県,市川三郷町
837,193640,山梨県,早川町
838,193658,山梨県,身延町
839,193666,山梨県,南部町
840,193682,山梨県,富士川町
841,193844,山梨県,昭和町
842,194221,山梨県,道志村
843,194239,山梨県,西桂町
844,194247,山梨県,忍野村
845,194255,山梨県,山中湖村
846,194298,山梨県,鳴沢村
847,194301,山梨県,富士河口湖町
848,194425,山梨県,小菅村
849,194433,山梨県,丹波山村
850,200000,長野県,
851,202011,長野県,長野市
852,202029,長野県,松本市
853,202037,長野県,上田市
854,202045,長野県,岡谷市
855,202053,長野県,飯田市
856,202061,長野県,諏訪市
857,202070,長野県,須坂市
858,202088,長野県,小諸市
859,202096,長野県,伊那市
860,202100,長野県,駒ヶ根市
861,202118,長野県,中野市
862,202126,長野県,大町市
863,202134,長野県,飯山市
864,202142,長野県,茅野市
865,202151,長野県,塩尻市
866,202177,長野県,佐久市
867,202185,長野県,千曲市
868,202193,長野県,東御市
869,202207,長野県,安曇野市
870,203033,長野県,小海町
871,203041,長野県,川上村
872,203050,長野県,南牧村
873,203068,長野県,南相木村
874,203076,長野県,北相木村
875,203092,長野県,佐久穂町
876,203211,長野県,軽井沢町
877,203238,長野県,御代田町
878,203246,長野県,立科町
879,203491,長野県,青木村
880,203505,長野県,長和町
881,203611,長野県,下諏訪町
882,203629,長野県,富士見町
883,203637,長野県,原村
884,203823,長野県,辰野町
885,203831,長野県,箕輪町
886,203840,長野県,飯島町
887,203858,長野県,南箕輪村
888,203866,長野県,中川村
889,203882,長野県,宮田村
890,204021,長野県,松川町
891,204030,長野県,高森町
892,204048,長野県,阿南町
893,204072,長野県,阿智村
894,204099,長野県,平谷村
895,204102,長野県,根羽村
896,204111,長野県,下條村
897,204129,長野県,売木村
898,204137,長野県,天龍村
899,204145,長野県,泰阜村
900,204153,長野県,喬木村
901,204161,長野県,豊丘村
902,204170,長野県,大鹿村
903,204226,長野県,上松町
904,204234,長野県,南木曽町
905,204251,長野県,木祖村
906,204293,長野県,王滝村
907,204307,長野県,大桑村
908,204323,長野県,木曽町
909,204463,長野県,麻績村
910,204480,長野県,生坂村
911,204501,長野県,山形村
912,204510,長野県,朝日村
913,204528,長野県,筑北村
914,204811,長野県,池田町
915,204820,長野県,松川村
916,204854,長野県,白馬村
917,204862,長野県,小谷村
918,205214,長野県,坂城町
919,205419,長野県,小布施町
920,205435,長野県,高山村
921,205613,長野県,山ノ内町
922,205621,長野県,木島平村
923,205630,長野県,野沢温泉村
924,205834,長野県,信濃町
925,205885,長野県,小川村
926,205907,長野県,飯綱町
927,206024,長野県,栄村
928,210005,岐阜県,
929,212016,岐阜県,岐阜市
930,212024,岐阜県,大垣市
931,212032,岐阜県,高山市
932,212041,岐阜県,多治見市
933,212059,岐阜県,関市
934,212067,岐阜県,中津川市
935,212075,岐阜県,美濃市
936,212083,岐阜県,瑞浪市
937,212091,岐阜県,羽島市
938,212105,岐阜県,恵那市
939,212113,岐阜県,美濃加茂市
940,212121,岐阜県,土岐市
941,212130,岐阜県,各務原市
942,212148,岐阜県,可児市
943,212156,岐阜県,山県市
944,212164,岐阜県,瑞穂市
945,212172,岐阜県,飛騨市
946,212181,岐阜県,本巣市
947,212199,岐阜県,郡上市
948,212202,岐阜県,下呂市
949,212211,岐阜県,海津市
950,213021,岐阜県,岐南町
951,213039,岐阜県,笠松町
952,213411,岐阜県,養老町
953,213616,岐阜県,垂井町
954,213624,岐阜県,関ケ原町
955,213811,岐阜県,神戸町
956,213829,岐阜県,輪之内町
